ShipTrip,Section,Station,Lat,Lon,Date,Day,Month,Year,TimeUTC,Season,T#,SampleID,TowDepth,DW_small,DW_large,corrDW_small,corrDW_large,Comments,NewShipTrip,UID,BottomSampleID,TopSampleID
TEL148,MB,MB-04,55.3716666666666,-58.145,2015-07-23,23,7,2015,18:56:00,Summer,T3383,,168.0,0.068,0.393,0.136,0.786,,39148,39148082.0,426124.0,426133.0
TEL148,MB,MB-05,55.4783333333333,-57.9066666666666,2015-07-23,23,7,2015,20:51:00,Summer,T3384,,112.0,0.079,0.461,0.158,0.922,,39148,39148082.0,426134.0,426142.0
TEL148,MB,MB-07,55.6783333333333,-57.4399999999999,2015-07-24,24,7,2015,00:42:00,Summer,T3386,,190.0,0.073,0.483,0.146,0.966,,39148,39148082.0,426152.0,426161.0
TEL148,MB,MB-10,55.8716666666666,-56.9833333333333,2015-07-24,24,7,2015,08:15:00,Summer,T3389,,950.0,0.411,1.676,0.822,3.352,,39148,39148082.0,426183.0,426194.0
TEL148,MB,MB-12,56.0799999999999,-56.5099999999999,2015-07-24,24,7,2015,15:44:00,Summer,T3391,,1000.0,0.474,1.739,0.948,3.478,,39148,39148082.0,426205.0,426216.0
TEL148,S27,S27-01,47.5466666666667,-52.5866666666667,2015-07-26,26,7,2015,20:45:00,Summer,T3392,,165.0,0.25,0.262,0.5,0.524,,39148,39148082.0,426217.0,426226.0
VLA046,S27,S27-01,47.5466666666667,-52.5866666666667,2015-08-13,13,8,2015,07:47:00,Summer,T3441,,165.0,0.15,0.085,0.3,0.17,,,,,
NED457,S27,S27-01,47.5466666666667,-52.5866666666667,2015-09-20,20,9,2015,13:00:00,,T3442,,165.0,0.31,0.214,0.62,0.428,,12457,12457004.0,394642.0,394651.0
NED458,S27,S27-01,47.5466666666667,-52.5866666666667,2015-09-24,24,9,2015,23:01:00,,T3443,,165.0,0.342,0.227,0.684,0.454,,12458,12458039.0,,
NED458,S27,S27-01,47.5466666666667,-52.5866666666667,2015-10-02,2,10,2015,04:00:00,,T3444,,165.0,0.286,0.228,0.572,0.456,,12458,12458039.0,394652.0,394661.0
TEL150,S27,S27-01,47.5466666666667,-52.5866666666667,2015-10-07,7,10,2015,nan,,T3449,,165.0,0.195,0.216,0.39,0.432,,,,,
NED459,S27,S27-01,47.5466666666667,-52.5866666666667,2015-10-10,10,10,2015,10:15:00,,T3445,,165.0,0.307,0.232,0.614,0.464,,12459,12459039.0,394662.0,394671.0
NED460,S27,S27-01,47.5466666666667,-52.5866666666667,2015-10-13,13,10,2015,nan,,T3446,,165.0,0.266,0.285,0.532,0.57,,,,,
NED461,S27,S27-01,47.5466666666667,-52.5866666666667,2015-10-28,28,10,2015,22:50:00,,T3447,,165.0,0.381,0.276,0.762,0.552,,,,,
NED462,S27,S27-01,47.5466666666667,-52.5866666666667,2015-11-13,13,11,2015,20:30:00,Fall,T3448,,165.0,0.133,0.18,0.266,0.36,,,,,
HUD115,S27,S27-01,47.5466666666667,-52.5866666666667,2015-11-15,15,11,2015,15:30:00,Fall,T3600,,170.0,0.119,0.175,0.238,0.35,,20115,20115056.0,426267.0,426276.0
HUD115,SWSPB,SWSPB-01,46.77,-55.6199999999999,2015-11-16,16,11,2015,07:15:00,Fall,T3601,,68.0,0.017,0.012,0.034,0.024,,20115,20115056.0,426277.0,426284.0
HUD115,SWSPB,SWSPB-02,46.5099999999999,-56.03,2015-11-16,16,11,2015,22:15:00,Fall,T3602,,138.0,0.016,0.05,0.032,0.1,,20115,20115056.0,,
HUD115,SWSPB,SWSPB-03,46.18,-56.5099999999999,2015-11-16,16,11,2015,14:30:00,Fall,T3603,,56.0,0.031,0.045,0.062,0.09,,20115,20115056.0,426294.0,426300.0
HUD115,SWSPB,SWSPB-06,45.6166666666666,-57.375,2015-11-16,16,11,2015,22:42:00,Fall,T3604,,451.0,0.106,0.509,0.212,1.018,,20115,20115056.0,426301.0,426311.0
HUD115,SWSPB,SWSPB-05,45.85,-57.02,2015-11-16,16,11,2015,02:58:00,Fall,T3605,,372.0,0.049,0.116,0.098,0.232,,20115,20115056.0,,
HUD115,SWSPB,SWSPB-04,45.9399999999999,-56.88,2015-11-17,17,11,2015,05:10:00,Fall,T3606,,77.0,0.038,0.054,0.076,0.108,,20115,20115056.0,426322.0,426328.0
HUD115,SESPB,SESPB-08,44.43,-54.89,2015-11-18,18,11,2015,12:03:00,Fall,T3608,,1000.0,0.048,0.376,0.096,0.752,,20115,20115056.0,426339.0,426350.0
HUD115,SESPB,SESPB-07,44.81,-55.0099999999999,2015-11-18,18,11,2015,16:25:00,Fall,T3609,,1000.0,0.018,0.156,0.036,0.312,,20115,20115056.0,426351.0,426360.0
HUD115,SESPB,SESPB-06,44.99,-55.07,2015-11-18,18,11,2015,21:19:00,Fall,T3610,,900.0,0.006,0.322,0.012,0.644,,20115,20115056.0,426361.0,426372.0
HUD115,SESPB,SESPB-05,45.1099999999999,-55.1099999999999,2015-11-19,19,11,2015,00:35:00,Fall,T3611,,170.0,0.054,0.261,0.108,0.522,,20115,20115056.0,426373.0,426382.0
HUD115,SESPB,SESPB-04,45.59,-55.2599999999999,2015-11-19,19,11,2015,03:23:00,Fall,T3612,,152.0,0.078,0.235,0.156,0.47,,20115,20115056.0,426383.0,426391.0
HUD115,SESPB,SESPB-03,46.0799999999999,-55.3999999999999,2015-11-19,19,11,2015,07:30:00,Fall,T3613,,93.0,0.059,0.113,0.118,0.226,,20115,20115056.0,426392.0,426399.0
HUD115,SESPB,SESPB-02,46.4399999999999,-55.5099999999999,2015-11-19,19,11,2015,10:36:00,Fall,T3614,,149.0,0.066,0.365,0.132,0.73,,20115,20115056.0,426400.0,426408.0
HUD115,SEGB,SEGB-01,46.5833333333333,-52.9333333333333,2015-11-19,19,11,2015,21:22:00,Fall,T3615,,40.0,0.038,0.146,0.076,0.292,,20115,20115056.0,,
HUD115,SEGB,SEGB-02,46.5,-52.85,2015-11-19,19,11,2015,23:52:00,Fall,T3616,,173.0,0.094,0.245,0.188,0.49,,20115,20115056.0,426415.0,426415.0
HUD115,SEGB,SEGB-03,46.35,-52.7333333333333,2015-11-20,20,11,2015,02:00:00,Fall,T3617,,166.0,0.102,0.763,0.204,1.526,,20115,20115056.0,426425.0,426434.0
HUD115,SEGB,SEGB-05,46.07,-52.5,2015-11-20,20,11,2015,04:59:00,Fall,T3618,,82.0,0.045,0.028,0.09,0.056,,20115,20115056.0,426435.0,426442.0
HUD115,SEGB,SEGB-07,45.4583333333333,-52.0,2015-11-20,20,11,2015,10:20:00,Fall,T3619,,70.0,0.057,0.04,0.114,0.08,,20115,20115056.0,426443.0,426449.0
HUD115,SEGB,SEGB-08,45.0949999999999,-51.7,2015-11-20,20,11,2015,13:32:00,Fall,T3620,,59.0,0.03,0.019,0.06,0.038,,20115,20115056.0,426450.0,426456.0
HUD115,SEGB,SEGB-09,44.725,-51.395,2015-11-20,20,11,2015,16:12:00,Fall,T3621,,62.0,0.008,0.004,0.016,0.008,,20115,20115056.0,426457.0,426463.0
HUD115,SEGB,SEGB-10,44.3633333333333,-51.1033333333333,2015-11-20,20,11,2015,19:11:00,Fall,T3622,,63.0,0.042,0.01,0.084,0.02,,20115,20115056.0,426464.0,426470.0
HUD115,SEGB,SEGB-11,44.0,-50.8083333333333,2015-11-20,20,11,2015,22:14:00,Fall,T3623,,66.0,0.158,0.104,0.316,0.208,,20115,20115056.0,426471.0,426477.0
HUD115,SEGB,SEGB-12,43.6333333333333,-50.5166666666666,2015-11-21,21,11,2015,01:30:00,Fall,T3624,,55.0,0.222,0.221,0.444,0.442,,20115,20115056.0,426478.0,426484.0
HUD115,SEGB,SEGB-13,43.2,-50.1666666666666,2015-11-21,21,11,2015,04:44:00,Fall,T3625,,57.0,0.056,0.034,0.112,0.068,,20115,20115056.0,426485.0,426491.0
HUD115,SEGB,SEGB-15,42.85,-49.8866666666666,2015-11-21,21,11,2015,08:10:00,Fall,T3626,,400.0,0.043,0.379,0.086,0.758,,20115,20115056.0,426492.0,426502.0
HUD115,SEGB,SEGB-16,42.7749999999999,-49.8283333333333,2015-11-21,21,11,2015,10:19:00,Fall,T3627,,1000.0,0.121,1.171,0.242,2.342,,20115,20115056.0,426503.0,426512.0
HUD115,SEGB,SEGB-17,42.59,-49.6833333333333,2015-11-21,21,11,2015,15:08:00,Fall,T3628,,1000.0,0.055,0.294,0.11,0.588,,20115,20115056.0,426513.0,426524.0
HUD115,SEGB,SEGB-19,42.0799999999999,-49.27,2015-11-21,21,11,2015,22:28:00,Fall,T3629,,1000.0,0.078,0.389,0.156,0.778,sample poorly preserved; most organisms broken,20115,20115056.0,426525.0,426525.0
HUD115,FC,FC-35,47.0,-43.0,2015-11-23,23,11,2015,19:38:00,Fall,T3630,,1000.0,0.094,1.099,0.188,2.198,,20115,20115056.0,426537.0,426548.0
HUD115,FC,FC-33,47.0,-43.3999999999999,2015-11-24,24,11,2015,01:54:00,Fall,T3631,,1000.0,0.108,1.525,0.216,3.05,,20115,20115056.0,426549.0,426560.0
HUD115,FC,FC-31,47.0,-43.8299999999999,2015-11-24,24,11,2015,04:26:00,Fall,T3632,,540.0,0.047,0.637,0.094,1.274,,20115,20115056.0,426561.0,426570.0
HUD115,FC,FC-29,47.0,-44.2299999999999,2015-11-24,24,11,2015,07:51:00,Fall,T3633,,266.0,0.014,0.948,0.028,1.896,,20115,20115056.0,426571.0,426580.0
HUD115,FC,FC-26,47.0,-44.77,2015-11-24,24,11,2015,12:19:00,Fall,T3634,,144.0,0.024,0.107,0.048,0.214,,20115,20115056.0,426581.0,426590.0
HUD115,FC,FC-24,47.0,-45.21,2015-11-24,24,11,2015,15:13:00,Fall,T3635,,163.0,0.016,0.185,0.032,0.37,,20115,20115056.0,426591.0,426600.0
HUD115,FC,FC-23,47.0,-45.5,2015-11-24,24,11,2015,17:32:00,Fall,T3636,,246.0,0.015,0.1,0.03,0.2,,20115,20115056.0,426601.0,426610.0
HUD115,FC,FC-21,47.0,-46.02,2015-11-24,24,11,2015,20:16:00,Fall,T3637,,300.0,0.019,0.185,0.038,0.37,,20115,20115056.0,426612.0,426620.0
HUD115,FC,FC-20,47.0,-46.4799999999999,2015-11-24,24,11,2015,23:13:00,Fall,T3638,,340.0,0.017,0.362,0.034,0.724,,20115,20115056.0,426621.0,426630.0
HUD115,FC,FC-18,47.0,-46.8299999999999,2015-11-25,25,11,2015,02:03:00,Fall,T3639,,1000.0,0.061,1.057,0.122,2.114,,20115,20115056.0,426631.0,426642.0
HUD115,FC,FC-17,47.0,-47.02,2015-11-25,25,11,2015,06:13:00,Fall,T3640,,1000.0,0.089,1.897,0.178,3.794,,20115,20115056.0,426643.0,426652.0
HUD115,FC,FC-15,47.0,-47.25,2015-11-25,25,11,2015,09:50:00,Fall,T3641,,566.0,0.117,2.871,0.234,5.742,,20115,20115056.0,426653.0,426662.0
HUD115,FC,FC-14,47.0,-47.5,2015-11-25,25,11,2015,12:36:00,Fall,T3642,,212.0,0.119,0.449,0.238,0.898,,20115,20115056.0,426663.0,426672.0
HUD115,FC,FC-13,47.0,-47.82,2015-11-25,25,11,2015,14:25:00,Fall,T3643,,158.0,0.128,0.224,0.256,0.448,,20115,20115056.0,426673.0,426682.0
HUD115,FC,FC-12,47.0,-48.1199999999999,2015-11-25,25,11,2015,16:37:00,Fall,T3644,,126.0,0.087,0.216,0.174,0.432,,20115,20115056.0,426683.0,426691.0
HUD115,FC,FC-10,47.0,-49.1199999999999,2015-11-25,25,11,2015,21:16:00,Fall,T3645,,73.0,0.247,0.215,0.494,0.43,,20115,20115056.0,426692.0,426698.0
HUD115,FC,FC-09,47.0,-50.0,2015-11-26,26,11,2015,02:57:00,Fall,T3646,,76.0,0.066,0.032,0.132,0.064,,20115,20115056.0,426699.0,426705.0
HUD115,FC,FC-07,47.0,-51.0,2015-11-26,26,11,2015,07:39:00,Fall,T3647,,95.0,0.051,0.126,0.102,0.252,,20115,20115056.0,426714.0,426721.0
HUD115,FC,FC-06,47.0,-51.4799999999999,2015-11-26,26,11,2015,10:24:00,Fall,T3648,,93.0,0.06,0.15,0.12,0.3,,20115,20115056.0,426706.0,426713.0
HUD115,FC,FC-05,47.0,-52.03,2015-11-26,26,11,2015,12:52:00,Fall,T3649,,132.0,0.135,0.494,0.27,0.988,,20115,20115056.0,426722.0,426730.0
HUD115,FC,FC-04,47.0,-52.32,2015-11-26,26,11,2015,14:54:00,Fall,T3650,,117.0,0.138,0.226,0.276,0.452,,20115,20115056.0,426731.0,426739.0
HUD115,FC,FC-03,47.0,-52.5799999999999,2015-11-26,26,11,2015,16:56:00,Fall,T3651,,149.0,0.116,0.693,0.232,1.386,,20115,20115056.0,426740.0,426749.0
HUD115,FC,FC-02,47.0,-52.71,2015-11-26,26,11,2015,18:09:00,Fall,T3652,,178.0,0.138,0.226,0.276,0.452,,20115,20115056.0,,
HUD115,FC,FC-01,47.0,-52.8316666666666,2015-11-26,26,11,2015,19:50:00,Fall,T3653,,96.0,0.09,0.165,0.18,0.33,,20115,20115056.0,426760.0,426767.0
HUD115,S27,S27-01,47.5466666666667,-52.5866666666667,2015-11-27,27,11,2015,01:31:00,Fall,T3654,,170.0,0.138,0.362,0.276,0.724,,20115,20115056.0,426768.0,426777.0
HUD115,BB,BB-01,48.7333333333333,-52.9666666666666,2015-11-27,27,11,2015,08:25:00,Fall,T3655,,95.0,0.077,0.152,0.154,0.304,,20115,20115056.0,426778.0,426785.0
HUD115,BB,BB-03,48.8333333333333,-52.6499999999999,2015-11-27,27,11,2015,10:44:00,Fall,T3656,,250.0,0.356,0.493,0.712,0.986,,20115,20115056.0,426786.0,426795.0
HUD115,BB,BB-04,48.92,-52.3999999999999,2015-11-27,27,11,2015,13:09:00,Fall,T3657,,348.0,0.397,0.898,0.794,1.796,,20115,20115056.0,426796.0,426805.0
HUD115,BB,BB-05,49.03,-52.07,2015-11-27,27,11,2015,14:57:00,Fall,T3658,,282.0,0.186,0.902,0.372,1.804,,20115,20115056.0,,
HUD115,BB,BB-06,49.1,-51.8299999999999,2015-11-27,27,11,2015,17:10:00,Fall,T3659,,287.0,0.17,1.77,0.34,3.54,,20115,20115056.0,426817.0,426826.0
HUD115,BB,BB-07,49.1899999999999,-51.5399999999999,2015-11-27,27,11,2015,18:49:00,Fall,T3660,,311.0,0.079,1.739,0.158,3.478,,20115,20115056.0,426827.0,426837.0
HUD115,BB,BB-08,49.28,-51.2783333333333,2015-11-27,27,11,2015,21:21:00,Fall,T3661,,321.0,0.243,1.178,0.486,2.356,,20115,20115056.0,426838.0,426847.0
HUD115,BB,BB-09,49.3699999999999,-51.0166666666666,2015-11-27,27,11,2015,23:09:00,Fall,T3662,,332.0,0.065,1.152,0.13,2.304,,20115,20115056.0,426848.0,426858.0
HUD115,BB,BB-10,49.52,-50.53,2015-11-28,28,11,2015,02:20:00,Fall,T3663,,328.0,0.028,0.226,0.056,0.452,,20115,20115056.0,426859.0,426868.0
HUD115,BB,BB-11,49.68,-50.02,2015-11-28,28,11,2015,04:30:00,Fall,T3664,,608.0,0.087,1.851,0.174,3.702,,20115,20115056.0,426869.0,426880.0
HUD115,BB,BB-12,49.85,-49.5,2015-11-28,28,11,2015,06:55:00,Fall,T3665,,1000.0,0.074,1.822,0.148,3.644,,20115,20115056.0,426881.0,426890.0
HUD115,BB,BB-13,50.0,-49.0,2015-11-28,28,11,2015,12:19:00,Fall,T3666,,1000.0,0.053,0.972,0.106,1.944,,20115,20115056.0,426891.0,426900.0
HUD115,BB,BB-14,50.18,-48.4699999999999,2015-11-28,28,11,2015,18:59:00,Fall,T3667,,1000.0,0.057,1.153,0.114,2.306,,20115,20115056.0,426901.0,426912.0
HUD115,SI,SI-01,53.2299999999999,-55.6499999999999,2015-11-30,30,11,2015,22:19:00,Fall,T3668,,77.0,0.036,0.052,0.072,0.104,,20115,20115056.0,426913.0,426919.0
HUD115,SI,SI-03,53.4099999999999,-55.3599999999999,2015-12-02,2,12,2015,03:40:00,Fall,T3670,,155.0,0.188,0.269,0.376,0.538,,20115,20115056.0,426929.0,426938.0
HUD115,SI,SI-02,53.3333333333333,-55.5,2015-12-02,2,12,2015,01:17:00,Fall,T3671,,126.0,0.214,0.286,0.428,0.572,,20115,20115056.0,426939.0,426947.0
HUD115,SI,SI-04,53.5333333333333,-55.145,2015-12-02,2,12,2015,nan,Fall,T3672,,195.0,0.13,0.534,0.26,1.068,,20115,20115056.0,426948.0,426957.0
HUD115,SI,SI-05,53.6199999999999,-55.0,2015-12-02,2,12,2015,nan,Fall,T3673,,285.0,0.06,0.169,0.12,0.338,,20115,20115056.0,426958.0,426968.0
HUD115,SI,SI-06,53.7566666666666,-54.7766666666666,2015-12-02,2,12,2015,nan,Fall,T3674,,160.0,0.131,0.464,0.262,0.928,,20115,20115056.0,426969.0,426977.0
HUD115,SI,SI-08,54.0816666666666,-54.2166666666666,2015-12-02,2,12,2015,nan,Fall,T3676,,180.0,0.059,0.091,0.118,0.182,,20115,20115056.0,426987.0,426996.0
HUD115,SI,SI-09,54.2,-54.0,2015-12-02,2,12,2015,nan,Fall,T3677,,211.0,0.119,0.404,0.238,0.808,,20115,20115056.0,426997.0,427006.0
HUD115,SI,SI-10,54.3549999999999,-53.7333333333333,2015-12-02,2,12,2015,17:18:00,Fall,T3678,,230.0,0.06,0.46,0.12,0.92,,20115,20115056.0,427007.0,427016.0
HUD115,SI,SI-12,54.6333333333333,-53.25,2015-12-02,2,12,2015,22:21:00,Fall,T3680,,715.0,0.108,2.405,0.216,4.81,,20115,20115056.0,427027.0,427036.0
HUD115,SI,SI-13,54.7833333333333,-53.0,2015-12-03,3,12,2015,00:12:00,Fall,T3681,,1000.0,0.08,2.142,0.16,4.284,,20115,20115056.0,427037.0,427048.0
HUD115,S27,S27-01,47.5466666666667,-52.5866666666667,2015-12-06,6,12,2015,08:40:00,Fall,T3692,,170.0,0.151,0.12,0.302,0.24,,20115,20115056.0,427147.0,427156.0
TEL155,S27,S27-01,47.5466666666667,-52.5866666666667,2015-12-09,9,12,2015,05:38:00,Fall,T3452,,165.0,0.216,0.219,0.432,0.438,,39155,39155001.0,,
GRP002,S27,S27-01,47.5466666666667,-52.5866666666667,2016-01-21,21,1,2016,14:30:00,,T3450,,165.0,0.136,0.075,0.272,0.15,,,,,
TEL168,S27,S27-01,47.5466666666667,-52.5866666666667,2016-02-11,11,2,2016,18:23:00,,T3451,,165.0,0.331,0.186,0.662,0.372,,39168,39168001.0,394672.0,394681.0
TEL157,S27,S27-01,47.5466666666667,-52.5866666666667,2016-04-01,1,4,2016,22:45:00,Spring,T3693,,165.0,0.676,0.426,1.352,0.852,,39157,39157007.0,427157.0,427166.0
TEL157,SWSPB,SWSPB-01,46.77,-55.6199999999999,2016-04-05,5,4,2016,08:58:00,Spring,T3694,,85.0,0.082,0.045,0.164,0.09,,39157,39157007.0,427167.0,427174.0
TEL157,SWSPB,SWSPB-02,46.5099999999999,-56.03,2016-04-05,5,4,2016,12:40:00,Spring,T3695,,135.0,0.096,0.168,0.192,0.336,,39157,39157007.0,,
TEL157,SWSPB,SWSPB-03,46.18,-56.5099999999999,2016-04-05,5,4,2016,17:57:00,Spring,T3696,,50.0,0.052,0.084,0.104,0.168,,39157,39157007.0,427184.0,427190.0
TEL157,SWSPB,SWSPB-04,45.9399999999999,-56.88,2016-04-05,5,4,2016,22:07:00,Spring,T3697,,90.0,0.139,0.082,0.278,0.164,,39157,39157007.0,427191.0,427197.0
TEL157,SWSPB,SWSPB-05,45.85,-57.02,2016-04-06,6,4,2016,01:13:00,Spring,T3698,,360.0,0.106,0.32,0.212,0.64,,39157,39157007.0,427198.0,427207.0
TEL157,SWSPB,SWSPB-06,45.6166666666666,-57.375,2016-04-06,6,4,2016,13:06:00,Spring,T3699,,420.0,0.138,0.481,0.276,0.962,,39157,39157007.0,427208.0,427218.0
VLA053,S27,S27-01,47.5466666666667,-52.5866666666667,2016-04-15,15,4,2016,14:55:00,Spring,T3453,,165.0,0.337,0.281,0.674,0.562,,,,,
TEL169,S27,S27-01,47.5466666666667,-52.5866666666667,2016-05-10,10,5,2016,08:00:00,Spring,T3454,,165.0,0.235,0.59,0.47,1.18,,39169,39169122.0,394692.0,394701.0
TEL159,S27,S27-01,47.5466666666667,-52.5866666666667,2016-05-11,11,5,2016,16:54:00,Spring,T3700,,167.0,0.271,0.381,0.542,0.762,,39159,39159034.0,427219.0,427228.0
TEL159,FC,FC-01,47.0,-52.8316666666666,2016-05-11,11,5,2016,22:28:00,Spring,T3701,,90.0,0.559,0.294,1.118,0.588,,39159,39159034.0,427229.0,427236.0
TEL159,FC,FC-02,47.0,-52.71,2016-05-11,11,5,2016,23:57:00,Spring,T3702,,178.0,0.456,0.548,0.912,1.096,,39159,39159034.0,,
TEL159,FC,FC-03,47.0,-52.5799999999999,2016-05-12,12,5,2016,01:06:00,Spring,T3703,,147.0,0.581,0.591,1.162,1.182,,39159,39159034.0,427247.0,427256.0
TEL159,FC,FC-04,47.0,-52.32,2016-05-12,12,5,2016,03:46:00,Spring,T3704,,115.0,0.345,0.429,0.69,0.858,,39159,39159034.0,427257.0,427265.0
TEL159,FC,FC-05,47.0,-52.03,2016-05-12,12,5,2016,05:47:00,Spring,T3705,,128.0,0.284,0.348,0.568,0.696,,39159,39159034.0,427266.0,427274.0
TEL159,FC,FC-06,47.0,-51.4799999999999,2016-05-12,12,5,2016,09:07:00,Spring,T3706,,91.0,0.367,0.333,0.734,0.666,,39159,39159034.0,427275.0,427282.0
TEL159,FC,FC-07,47.0,-51.0,2016-05-12,12,5,2016,12:03:00,Spring,T3707,,96.0,0.138,0.706,0.276,1.412,,39159,39159034.0,427283.0,427290.0
TEL159,FC,FC-09,47.0,-50.0,2016-05-12,12,5,2016,19:46:00,Spring,T3708,,75.0,0.073,0.835,0.146,1.67,,39159,39159034.0,427292.0,427298.0
TEL159,FC,FC-10,47.0,-49.1199999999999,2016-05-12,12,5,2016,23:57:00,Spring,T3709,,71.0,0.012,1.084,0.0238,2.168,,39159,39159034.0,427299.0,427305.0
TEL159,FC,FC-12,47.0,-48.1199999999999,2016-05-13,13,5,2016,05:40:00,Spring,T3710,,123.0,0.179,0.685,0.358,1.37,,39159,39159034.0,427307.0,427315.0
TEL159,FC,FC-13,47.0,-47.82,2016-05-13,13,5,2016,07:59:00,Spring,T3711,,156.0,0.163,1.295,0.326,2.59,,39159,39159034.0,427316.0,427325.0
TEL159,FC,FC-14,47.0,-47.5,2016-05-13,13,5,2016,10:24:00,Spring,T3712,,206.0,0.14,0.567,0.28,1.134,,39159,39159034.0,427326.0,427335.0
TEL159,FC,FC-15,47.0,-47.25,2016-05-13,13,5,2016,13:19:00,Spring,T3713,,531.0,0.186,2.975,0.372,5.95,,39159,39159034.0,427336.0,427346.0
TEL159,FC,FC-17,47.0,-47.02,2016-05-13,13,5,2016,17:27:00,Spring,T3714,,1000.0,0.392,4.253,0.784,8.506,,39159,39159034.0,427348.0,427357.0
TEL159,FC,FC-18,47.0,-46.8299999999999,2016-05-13,13,5,2016,20:52:00,Spring,T3715,,1000.0,0.64,6.344,1.28,12.688,,39159,39159034.0,427358.0,427369.0
TEL159,FC,FC-20,47.0,-46.4799999999999,2016-05-14,14,5,2016,01:02:00,Spring,T3716,,332.0,0.105,2.159,0.21,4.318,,39159,39159034.0,427371.0,427380.0
TEL159,FC,FC-21,47.0,-46.02,2016-05-14,14,5,2016,04:22:00,Spring,T3717,,290.0,0.153,3.755,0.306,7.51,,39159,39159034.0,427381.0,427390.0
TEL159,FC,FC-23,47.0,-45.5,2016-05-14,14,5,2016,09:17:00,Spring,T3718,,240.0,0.078,1.126,0.156,2.252,,39159,39159034.0,427392.0,427401.0
TEL159,FC,FC-24,47.0,-45.21,2016-05-14,14,5,2016,11:34:00,Spring,T3719,,157.0,0.104,2.044,0.208,4.088,,39159,39159034.0,427402.0,427411.0
TEL159,FC,FC-26,47.0,-44.77,2016-05-14,14,5,2016,14:31:00,Spring,T3720,,140.0,0.117,1.56,0.234,3.12,,39159,39159034.0,427413.0,427422.0
TEL159,FC,FC-29,47.0,-44.2299999999999,2016-05-14,14,5,2016,18:57:00,Spring,T3721,,260.0,0.16,2.47,0.32,4.94,,39159,39159034.0,427425.0,427434.0
TEL159,FC,FC-31,47.0,-43.8299999999999,2016-05-14,14,5,2016,21:35:00,Spring,T3722,,550.0,0.124,3.354,0.248,6.708,,39159,39159034.0,427436.0,427445.0
TEL159,FC,FC-33,47.0,-43.3999999999999,2016-05-15,15,5,2016,02:34:00,Spring,T3723,,1000.0,0.109,2.332,0.218,4.664,,39159,39159034.0,427446.0,427457.0
TEL159,FC,FC-35,47.0,-43.0,2016-05-15,15,5,2016,07:01:00,Spring,T3724,,1000.0,0.091,1.563,0.182,3.126,,39159,39159034.0,427458.0,427469.0
TEL159,S27,S27-01,47.5466666666667,-52.5866666666667,2016-05-17,17,5,2016,09:16:00,Spring,T3725,,167.0,0.217,0.456,0.434,0.912,,39159,39159034.0,427470.0,427479.0
TEL159,S27,S27-01,47.5466666666667,-52.5866666666667,2016-05-24,24,5,2016,nan,Spring,T3455,,165.0,0.174,0.316,0.348,0.632,,39159,39159034.0,,
TEL170,S27,S27-01,47.5466666666667,-52.5866666666667,2016-06-07,7,6,2016,10:45:00,,T3456,,165.0,0.106,0.611,0.212,1.222,,,,,
TEL171,S27,S27-01,47.5466666666667,-52.5866666666667,2016-06-08,8,6,2016,nan,,T3457,,165.0,0.078,0.355,0.156,0.71,,39171,39171058.0,394712.0,394721.0
TEL171,S27,S27-01,47.5466666666667,-52.5866666666667,2016-06-16,16,6,2016,nan,,T3458,,165.0,0.074,0.418,0.148,0.836,,39171,39171058.0,394722.0,394731.0
TEL172,S27,S27-01,47.5466666666667,-52.5866666666667,2016-06-17,17,6,2016,19:50:00,,T3459,,165.0,0.135,0.529,0.27,1.058,,39172,39172008.0,,
TEL172,S27,S27-01,47.5466666666667,-52.5866666666667,2016-06-21,21,6,2016,09:18:00,,T3460,,165.0,0.15,0.769,0.3,1.538,,39172,39172008.0,394732.0,394741.0
TEL160,S27,S27-01,47.5466666666667,-52.5866666666667,2016-07-08,8,7,2016,20:33:00,Summer,T3726,,165.0,0.084,0.627,0.168,1.254,,39160,39160049.0,427480.0,427489.0
TEL160,FC,FC-01,47.0,-52.8316666666666,2016-07-09,9,7,2016,01:09:00,Summer,T3727,,92.0,0.08,0.235,0.16,0.47,,39160,39160049.0,427490.0,427497.0
TEL160,FC,FC-02,47.0,-52.71,2016-07-09,9,7,2016,04:46:00,Summer,T3728,,186.0,0.121,0.655,0.242,1.31,,39160,39160049.0,,
TEL160,FC,FC-03,47.0,-52.5799999999999,2016-07-09,9,7,2016,06:50:00,Summer,T3729,,149.0,0.105,0.147,0.21,0.294,,39160,39160049.0,427508.0,427517.0
TEL160,FC,FC-04,47.0,-52.32,2016-07-09,9,7,2016,09:05:00,Summer,T3730,,114.0,0.077,0.094,0.154,0.188,,39160,39160049.0,427518.0,427526.0
TEL160,FC,FC-05,47.0,-52.03,2016-07-09,9,7,2016,10:37:00,Summer,T3731,,130.0,0.045,0.158,0.09,0.316,,39160,39160049.0,427527.0,427535.0
TEL160,FC,FC-06,47.0,-51.4799999999999,2016-07-09,9,7,2016,14:34:00,Summer,T3732,,91.0,0.041,0.02,0.082,0.04,,39160,39160049.0,427536.0,427543.0
TEL160,FC,FC-07,47.0,-51.0,2016-07-09,9,7,2016,17:46:00,Summer,T3733,,90.0,0.061,0.046,0.122,0.092,,39160,39160049.0,427544.0,427551.0
TEL160,FC,FC-09,47.0,-50.0,2016-07-09,9,7,2016,23:58:00,Summer,T3734,,76.0,0.027,0.074,0.054,0.148,,39160,39160049.0,427552.0,427558.0
